MoleculeIdx,ProtonatedIdx,ReferenceSmiles,ProtonatedSmiles,NeutralEnergy,ProtonatedEnergy
5510,0,NCC1CCC1F,[NH3+]CC1CCC1F,-51.07682,-23.29309
5511,0,CNC1CCC1C,C[NH2+]C1CCC1C,-11.75863,23.46214
5512,0,CNC1CCC1N,C[NH2+]C1CCC1N,-1.35942,35.05096
5512,1,CNC1CCC1N,CNC1CCC1[NH3+],-1.35942,30.23218
5513,0,CNC1CCC1O,C[NH2+]C1CCC1O,-48.7023,-12.01557
5514,0,CNC1CCC1F,C[NH2+]C1CCC1F,-49.85383,-16.81158
5515,0,COC1CCC1N,COC1CCC1[NH3+],-40.46633,-10.22576
5516,0,CCC1CNC1C,CCC1C[NH2+]C1C,-13.64086,-6.9145
5517,0,CC1NCC1CN,CC1[NH2+]CC1CN,-3.31978,3.56455
5517,1,CC1NCC1CN,CC1NCC1C[NH3+],-3.31978,25.92745
5518,0,CC1NCC1CO,CC1[NH2+]CC1CO,-49.50775,-34.81271
5519,0,CC1NCC1CF,CC1[NH2+]CC1CF,-50.83223,-45.15011
5520,0,CNC1CNC1C,C[NH2+]C1CNC1C,-0.52727,31.32724
5520,1,CNC1CNC1C,CNC1C[NH2+]C1C,-0.52727,12.28472
5521,0,COC1CNC1C,COC1C[NH2+]C1C,-38.59153,-33.45379
5522,0,CC1OCC1CN,CC1OCC1C[NH3+],-38.88377,-10.33494
5523,0,CNC1COC1C,C[NH2+]C1COC1C,-36.67756,-4.89575
5524,0,CCC1NCC1C,CCC1[NH2+]CC1C,-13.56666,-6.69012
5525,0,CC1CNC1CN,CC1C[NH2+]C1CN,-3.3229,10.3008
5525,1,CC1CNC1CN,CC1CNC1C[NH3+],-3.3229,27.21811
5526,0,CC1CNC1CO,CC1C[NH2+]C1CO,-49.70184,-35.50821
5527,0,CC1CNC1CF,CC1C[NH2+]C1CF,-50.65395,-46.05314
5528,0,CCC1NCC1N,CCC1[NH2+]CC1N,-2.4713,7.63093
5528,1,CCC1NCC1N,CCC1NCC1[NH3+],-2.4713,26.06376
5529,0,NCC1NCC1N,NC1CNC1C[NH3+],4.1263,36.0116
5529,1,NCC1NCC1N,NCC1[NH2+]CC1N,4.1263,19.70609
5529,2,NCC1NCC1N,NCC1NCC1[NH3+],4.1263,37.55319
5530,0,NC1CNC1CO,[NH3+]C1CNC1CO,-40.61456,-6.29025
5530,1,NC1CNC1CO,NC1C[NH2+]C1CO,-40.61456,-34.5176
5531,0,NC1CNC1CF,[NH3+]C1CNC1CF,-41.30149,-11.78173
5531,1,NC1CNC1CF,NC1C[NH2+]C1CF,-41.30149,-33.40911
5532,0,CCC1NCC1O,CCC1[NH2+]CC1O,-49.50281,-39.91041
5533,0,NCC1NCC1O,[NH3+]CC1NCC1O,-40.89337,-10.3283
5533,1,NCC1NCC1O,NCC1[NH2+]CC1O,-40.89337,-26.89185
5534,0,OCC1NCC1O,OCC1[NH2+]CC1O,-87.32932,-78.97895
5535,0,OC1CNC1CF,OC1C[NH2+]C1CF,-88.50667,-79.7119
5536,0,CCC1NCC1F,CCC1[NH2+]CC1F,-51.80743,-40.97491
5537,0,NCC1NCC1F,[NH3+]CC1NCC1F,-40.77548,-10.5752
5537,1,NCC1NCC1F,NCC1[NH2+]CC1F,-40.77548,-31.78207
5538,0,OCC1NCC1F,OCC1[NH2+]CC1F,-88.27278,-80.42772
5539,0,FCC1NCC1F,FCC1[NH2+]CC1F,-88.35845,-80.28533
5540,0,CC1COC1CN,CC1COC1C[NH3+],-37.63436,-11.86211
5541,0,CCC1OCC1N,CCC1OCC1[NH3+],-39.77388,-12.51662
5542,0,NCC1OCC1N,NC1COC1C[NH3+],-32.03127,-1.18372
5542,1,NCC1OCC1N,NCC1OCC1[NH3+],-32.03127,-1.41351
5543,0,NC1COC1CO,[NH3+]C1COC1CO,-77.08876,-43.79421
5544,0,NC1COC1CF,[NH3+]C1COC1CF,-75.82991,-49.44263
5545,0,NCC1OCC1O,[NH3+]CC1OCC1O,-78.90832,-47.42653
5546,0,NCC1OCC1F,[NH3+]CC1OCC1F,-75.5148,-47.66906
5547,0,CCC1CCN1C,CCC1CC[NH+]1C,-9.53727,0.33133
5548,0,CN1CCC1CN,C[NH+]1CCC1CN,-0.98662,11.52203
5548,1,CN1CCC1CN,CN1CCC1C[NH3+],-0.98662,30.35469
5549,0,CN1CCC1CO,C[NH+]1CCC1CO,-46.62039,-35.53276
5550,0,CN1CCC1CF,C[NH+]1CCC1CF,-46.64442,-39.17458
5551,0,CCN1CCC1C,CC[NH+]1CCC1C,-9.83728,0.77335
5552,0,CC1CCC1C#N,CC1CCC1C#[NH+],21.07864,39.2274
5553,0,NC1CCC1C=C,C=CC1CCC1[NH3+],16.5694,46.92341
5554,0,OC1CCC1C#N,[NH+]#CC1CCC1O,-16.1407,2.35687
5555,0,FC1CCC1C#N,[NH+]#CC1CCC1F,-16.29032,0.59783
5556,0,CC1NCC1C=C,C=CC1C[NH2+]C1C,17.78287,20.88612
5557,0,CC1NCC1C=O,CC1[NH2+]CC1C=O,-36.34302,-30.83985
5558,0,CC1NCC1C#N,CC1[NH2+]CC1C#N,32.17987,37.19229
5558,1,CC1NCC1C#N,CC1NCC1C#[NH+],32.17987,49.18072
5559,0,CC1OCC1C#N,CC1OCC1C#[NH+],-3.19259,13.37904
5560,0,CC1CNC1C=C,C=CC1[NH2+]CC1C,17.03537,14.71984
5561,0,CC1CNC1C=O,CC1C[NH2+]C1C=O,-36.72947,-14.22297
5562,0,CC1CNC1C#N,CC1C[NH2+]C1C#N,32.52164,36.46901
5562,1,CC1CNC1C#N,CC1CNC1C#[NH+],32.52164,50.10734
5563,0,NC1CNC1C=C,C=CC1NCC1[NH3+],25.49243,56.20601
5563,1,NC1CNC1C=C,C=CC1[NH2+]CC1N,25.49243,25.2988
5564,0,OC1CNC1C=C,C=CC1[NH2+]CC1O,-20.39693,-20.33033
5565,0,OC1CNC1C=O,O=CC1[NH2+]CC1O,-75.07076,-53.23509
5566,0,OC1CNC1C#N,N#CC1[NH2+]CC1O,-6.39036,0.55189
5566,1,OC1CNC1C#N,[NH+]#CC1NCC1O,-6.39036,11.1743
5567,0,FC1CNC1C=C,C=CC1[NH2+]CC1F,-20.13543,-22.97548
5568,0,FC1CNC1C=O,O=CC1[NH2+]CC1F,-73.15545,-59.10324
5569,0,FC1CNC1C#N,N#CC1[NH2+]CC1F,-4.8983,8.58566
5569,1,FC1CNC1C#N,[NH+]#CC1NCC1F,-4.8983,11.43868
5570,0,CC1COC1C#N,CC1COC1C#[NH+],-1.88113,13.83317
5571,0,NC1COC1C=C,C=CC1OCC1[NH3+],-8.82295,19.08418
5572,0,OC1COC1C#N,[NH+]#CC1OCC1O,-38.56338,-23.38566
5573,0,FC1COC1C#N,[NH+]#CC1OCC1F,-37.72705,-23.12653
5574,0,CN1CCC1C=C,C=CC1CC[NH+]1C,20.90897,17.70596
5575,0,CN1CCC1C=O,C[NH+]1CCC1C=O,-32.837,-4.47281
5576,0,CN1CCC1C#N,C[NH+]1CCC1C#N,34.88523,39.01109
5576,1,CN1CCC1C#N,CN1CCC1C#[NH+],34.88523,53.69717
5577,0,CC1CCN1C=N,CC1CC[NH+]1C=N,16.15302,38.89441
5577,1,CC1CCN1C=N,CC1CCN1C=[NH2+],16.15302,16.47803
5578,0,CC1CCN1C=O,CC1CC[NH+]1C=O,-42.65915,-18.34054
5579,0,CC1CCN1N=C,C=N[NH+]1CCC1C,38.38681,55.75874
5579,1,CC1CCN1N=C,C=[NH+]N1CCC1C,38.38681,45.79546
5580,0,NC1CCC1C#C,C#CC1CCC1[NH3+],50.49882,80.00312
5581,0,CC1NCC1C#C,C#CC1C[NH2+]C1C,51.79226,64.67971
5582,0,CC1CNC1C#C,C#CC1[NH2+]CC1C,51.31097,54.07388
5584,0,OC1CNC1C#C,C#CC1[NH2+]CC1O,12.04387,17.93167
5585,0,FC1CNC1C#C,C#CC1[NH2+]CC1F,14.10645,16.47703
5586,0,NC1COC1C#C,C#CC1OCC1[NH3+],26.06221,53.28408
5587,0,CN1CCC1C#C,C#CC1CC[NH+]1C,54.80026,56.87936
5588,0,CNC1CCC1=O,C[NH2+]C1CCC1=O,-34.68119,-10.60896
5589,0,CCC1CNC1=O,CCC1C[NH2+]C1=O,-39.50562,-27.4797
5590,0,NCC1CNC1=O,[NH3+]CC1CNC1=O,-29.06928,-2.76674
5590,1,NCC1CNC1=O,NCC1C[NH2+]C1=O,-29.06928,-16.9467
5591,0,OCC1CNC1=O,O=C1[NH2+]CC1CO,-76.83293,-62.05179
5592,0,FCC1CNC1=O,O=C1[NH2+]CC1CF,-75.9628,-64.53749
5593,0,CNC1CNC1=O,C[NH2+]C1CNC1=O,-27.45346,-4.42616
5593,1,CNC1CNC1=O,CNC1C[NH2+]C1=O,-27.45346,-14.3807
5594,0,COC1CNC1=O,COC1C[NH2+]C1=O,-64.46053,-52.93851
5595,0,NCC1COC1=O,[NH3+]CC1COC1=O,-69.60989,-44.64794
5596,0,CNC1COC1=O,C[NH2+]C1COC1=O,-67.74785,-41.84936
5598,0,OCC1NCC1=O,O=C1C[NH2+]C1CO,-72.18015,-67.2209
5599,0,FCC1NCC1=O,O=C1C[NH2+]C1CF,-73.21302,-69.6589
5600,0,CCN1CCC1=O,CC[NH+]1CCC1=O,-39.3113,-15.481
5601,0,CNN1CCC1=O,C[NH2+]N1CCC1=O,-10.02953,13.39872
5601,1,CNN1CCC1=O,CN[NH+]1CCC1=O,-10.02953,-0.74826
5602,0,CON1CCC1=O,CO[NH+]1CCC1=O,-32.4049,-28.29458
5603,0,O=C1CCC1C#N,[NH+]#CC1CCC1=O,-1.61116,35.29728
5604,0,C=CC1CNC1=O,C=CC1C[NH2+]C1=O,-9.12182,3.32477
5605,0,O=CC1CNC1=O,O=CC1C[NH2+]C1=O,-62.24385,-51.06084
5606,0,O=C1NCC1C#N,N#CC1C[NH2+]C1=O,6.9893,16.9102
5606,1,O=C1NCC1C#N,[NH+]#CC1CNC1=O,6.9893,23.91675
5607,0,O=C1OCC1C#N,[NH+]#CC1COC1=O,-31.45087,-17.00754
5608,0,C=CC1NCC1=O,C=CC1[NH2+]CC1=O,-6.30327,-11.43407
5609,0,O=CC1NCC1=O,O=CC1[NH2+]CC1=O,-59.45949,-38.36921
5610,0,O=C1CNC1C#N,N#CC1[NH2+]CC1=O,10.7855,20.78966
5610,1,O=C1CNC1C#N,[NH+]#CC1NCC1=O,10.7855,25.49839
5611,0,O=C1COC1C#N,[NH+]#CC1OCC1=O,-21.32794,-6.98197
5612,0,C=CN1CCC1=O,C=C[NH+]1CCC1=O,-11.78687,14.63728
5613,0,N=CN1CCC1=O,[NH2+]=CN1CCC1=O,-11.89342,-13.0368
5613,1,N=CN1CCC1=O,N=C[NH+]1CCC1=O,-11.89342,32.7909
5614,0,O=CN1CCC1=O,O=C[NH+]1CCC1=O,-71.58476,-37.5755
5615,0,C=NN1CCC1=O,C=[NH+]N1CCC1=O,9.45324,16.83753
5615,1,C=NN1CCC1=O,C=N[NH+]1CCC1=O,9.45324,17.48569
5616,0,O=C1NCC1C#C,C#CC1C[NH2+]C1=O,25.45621,36.97443
5617,0,O=C1CNC1C#C,C#CC1[NH2+]CC1=O,28.28685,29.7884
5618,0,CCC1CC1CN,CCC1CC1C[NH3+],-1.18927,28.03048
5619,0,NCC1CC1CN,NCC1CC1C[NH3+],10.0733,39.1217
5619,1,NCC1CC1CN,NCC1CC1C[NH3+],10.0733,46.06612
5620,0,NCC1CC1CO,[NH3+]CC1CC1CO,-37.13801,-0.80689
5621,0,NCC1CC1CF,[NH3+]CC1CC1CF,-38.53427,-9.58438
5622,0,CCC1CC1NC,CCC1CC1[NH2+]C,2.72273,36.85244
5623,0,CNC1CC1CN,C[NH2+]C1CC1CN,12.53733,51.92128
5623,1,CNC1CC1CN,CNC1CC1C[NH3+],12.53733,42.79342
5624,0,CNC1CC1CO,C[NH2+]C1CC1CO,-35.13716,5.36774
5625,0,CNC1CC1CF,C[NH2+]C1CC1CF,-34.41393,0.72237
5626,0,COC1CC1CN,COC1CC1C[NH3+],-26.71133,6.47283
5627,0,CNC1CC1NC,CNC1CC1[NH2+]C,15.53435,50.61836
5627,1,CNC1CC1NC,CNC1CC1[NH2+]C,15.53435,50.26052
5628,0,CNC1CC1OC,C[NH2+]C1CC1OC,-22.54799,11.89155
5629,0,CCC1NC1CC,CCC1[NH2+]C1CC,0.66594,-9.51355
5630,0,CCC1NC1CN,CCC1[NH2+]C1CN,12.59909,3.70736
5630,1,CCC1NC1CN,CCC1NC1C[NH3+],12.59909,40.56918
5631,0,CCC1NC1CO,CCC1[NH2+]C1CO,-36.00276,-45.45099
5632,0,CCC1NC1CF,CCC1[NH2+]C1CF,-36.1285,-43.37393
5633,0,NCC1NC1CN,NCC1NC1C[NH3+],20.60603,57.39086
5633,1,NCC1NC1CN,NCC1[NH2+]C1CN,20.60603,15.16638
5633,2,NCC1NC1CN,NCC1NC1C[NH3+],20.60603,59.03973
5634,0,NCC1NC1CO,[NH3+]CC1NC1CO,-27.87548,11.00231
5634,1,NCC1NC1CO,NCC1[NH2+]C1CO,-27.87548,-26.03336
5635,0,NCC1NC1CF,[NH3+]CC1NC1CF,-23.95087,6.07471
5635,1,NCC1NC1CF,NCC1[NH2+]C1CF,-23.95087,-34.05453
5636,0,OCC1NC1CO,OCC1[NH2+]C1CO,-72.30647,-76.77578
5637,0,OCC1NC1CF,OCC1[NH2+]C1CF,-72.78156,-78.91772
5638,0,FCC1NC1CF,FCC1[NH2+]C1CF,-72.78978,-82.82129
5639,0,CCC1OC1CN,CCC1OC1C[NH3+],-27.83575,-1.60802
5640,0,NCC1OC1CN,NCC1OC1C[NH3+],-17.72649,8.58053
5640,1,NCC1OC1CN,NCC1OC1C[NH3+],-17.72649,9.54081
5641,0,NCC1OC1CO,[NH3+]CC1OC1CO,-64.42499,-30.40044
5642,0,NCC1OC1CF,[NH3+]CC1OC1CF,-64.49751,-34.68182
5643,0,CCC1CN1CC,CCC1C[NH+]1CC,4.69094,1.15305
5644,0,CCN1CC1CN,CC[NH+]1CC1CN,14.54832,10.45881
5644,1,CCN1CC1CN,CCN1CC1C[NH3+],14.54832,44.00296
5645,0,CCN1CC1CO,CC[NH+]1CC1CO,-32.02474,-34.24371
5646,0,CCN1CC1CF,CC[NH+]1CC1CF,-31.7292,-43.13047
5647,0,CCC1CC1C#N,CCC1CC1C#[NH+],34.68998,52.03805
5648,0,NCC1CC1C=C,C=CC1CC1C[NH3+],30.75201,58.40122
5649,0,OCC1CC1C#N,[NH+]#CC1CC1CO,0.54273,14.32073
5650,0,FCC1CC1C#N,[NH+]#CC1CC1CF,-1.79027,15.07092
5651,0,CNC1CC1C=C,C=CC1CC1[NH2+]C,33.44568,67.15427
5652,0,CNC1CC1C=O,C[NH2+]C1CC1C=O,-20.86808,12.36567
5653,0,CNC1CC1C#N,C[NH2+]C1CC1C#N,47.40346,79.12139
5653,1,CNC1CC1C#N,CNC1CC1C#[NH+],47.40346,65.77326
5654,0,COC1CC1C#N,COC1CC1C#[NH+],9.97809,26.6932
5655,0,CCC1NC1C=C,C=CC1[NH2+]C1CC,31.40097,21.02838
5656,0,CCC1NC1C=O,CCC1[NH2+]C1C=O,-21.68363,-0.76367
5657,0,CCC1NC1C#N,CCC1[NH2+]C1C#N,47.55526,35.159
5657,1,CCC1NC1C#N,CCC1NC1C#[NH+],47.55526,63.49415
5658,0,NCC1NC1C=C,C=CC1NC1C[NH3+],40.7945,72.95123
5658,1,NCC1NC1C=C,C=CC1[NH2+]C1CN,40.7945,23.88311
5659,0,OCC1NC1C=C,C=CC1[NH2+]C1CO,-6.1547,-23.12629
5660,0,OCC1NC1C=O,O=CC1[NH2+]C1CO,-57.35572,-68.02335
5661,0,OCC1NC1C#N,N#CC1[NH2+]C1CO,10.60872,0.56739
5661,1,OCC1NC1C#N,[NH+]#CC1NC1CO,10.60872,26.10857
5662,0,FCC1NC1C=C,C=CC1[NH2+]C1CF,-5.26167,-14.49822
5663,0,FCC1NC1C=O,O=CC1[NH2+]C1CF,-58.36626,-68.79812
5664,0,FCC1NC1C#N,N#CC1[NH2+]C1CF,11.44762,-2.27801
5664,1,FCC1NC1C#N,[NH+]#CC1NC1CF,11.44762,26.90695
5665,0,CCC1OC1C#N,CCC1OC1C#[NH+],10.11833,25.21168
5666,0,NCC1OC1C=C,C=CC1OC1C[NH3+],2.83447,30.05977
5667,0,OCC1OC1C#N,[NH+]#CC1OC1CO,-26.31512,-11.24538
5668,0,FCC1OC1C#N,[NH+]#CC1OC1CF,-25.0084,-10.36749
5669,0,CCC1CN1C=N,CCC1C[NH+]1C=N,35.90842,55.73965
5669,1,CCC1CN1C=N,CCC1CN1C=[NH2+],35.90842,31.43662
5670,0,CCC1CN1C=O,CCC1C[NH+]1C=O,-21.589,-1.28274
5671,0,NCC1CN1C=N,N=CN1CC1C[NH3+],44.49054,71.17169
5671,1,NCC1CN1C=N,N=C[NH+]1CC1CN,44.49054,36.48638
5671,2,NCC1CN1C=N,NCC1CN1C=[NH2+],44.49054,42.49368
5672,0,NCC1CN1C=O,[NH3+]CC1CN1C=O,-15.00803,1.62369
5672,1,NCC1CN1C=O,NCC1C[NH+]1C=O,-15.00803,9.35965
5673,0,OCC1CN1C=N,N=C[NH+]1CC1CO,-2.87797,22.17305
5673,1,OCC1CN1C=N,[NH2+]=CN1CC1CO,-2.87797,-1.65183
5674,0,OCC1CN1C=O,O=C[NH+]1CC1CO,-60.93448,-36.77109
5675,0,FCC1CN1C=N,N=C[NH+]1CC1CF,-2.51509,-8.83336
5675,1,FCC1CN1C=N,[NH2+]=CN1CC1CF,-2.51509,-4.54877
5676,0,FCC1CN1C=O,O=C[NH+]1CC1CF,-59.98119,-37.09371
5677,0,CCC1CN1N=C,C=N[NH+]1CC1CC,53.07224,41.49014
5677,1,CCC1CN1N=C,C=[NH+]N1CC1CC,53.07224,59.22221
5678,0,NCC1CN1N=C,C=NN1CC1C[NH3+],61.70776,88.11163
5678,1,NCC1CN1N=C,C=N[NH+]1CC1CN,61.70776,84.21399
5678,2,NCC1CN1N=C,C=[NH+]N1CC1CN,61.70776,71.89407
5679,0,OCC1CN1N=C,C=N[NH+]1CC1CO,16.72709,37.05788
5679,1,OCC1CN1N=C,C=[NH+]N1CC1CO,16.72709,25.79098
5680,0,FCC1CN1N=C,C=N[NH+]1CC1CF,16.29652,11.82964
5680,1,FCC1CN1N=C,C=[NH+]N1CC1CF,16.29652,24.57348
5681,0,CCN1CC1C=C,C=CC1C[NH+]1CC,35.39582,30.54325
5682,0,CCN1CC1C=O,CC[NH+]1CC1C=O,-18.37819,-25.09019
5683,0,CCN1CC1C#N,CC[NH+]1CC1C#N,50.10866,36.05777
5683,1,CCN1CC1C#N,CCN1CC1C#[NH+],50.10866,68.04644
5684,0,NCC1CC1C#C,C#CC1CC1C[NH3+],64.61999,93.25395
5685,0,CNC1CC1C#C,C#CC1CC1[NH2+]C,67.38841,100.77732
5686,0,CCC1NC1C#C,C#CC1[NH2+]C1CC,65.85907,54.19387
5687,0,NCC1NC1C#C,C#CC1NC1C[NH3+],75.4261,102.44365
5687,1,NCC1NC1C#C,C#CC1[NH2+]C1CN,75.4261,63.50633
5688,0,OCC1NC1C#C,C#CC1[NH2+]C1CO,29.27646,17.10993
5689,0,FCC1NC1C#C,C#CC1[NH2+]C1CF,29.32619,19.59792
5690,0,NCC1OC1C#C,C#CC1OC1C[NH3+],38.38066,66.836
5691,0,CCN1CC1C#C,C#CC1C[NH+]1CC,69.35452,56.29625
5692,0,C=CC1CC1C#N,C=CC1CC1C#[NH+],65.08993,83.82834
5693,0,O=CC1CC1C#N,[NH+]#CC1CC1C=O,12.65227,30.55586
5694,0,N#CC1CC1C#N,N#CC1CC1C#[NH+],81.52192,97.4623
5694,1,N#CC1CC1C#N,N#CC1CC1C#[NH+],81.52192,97.45826
5695,0,C=CC1NC1C=C,C=CC1[NH2+]C1C=C,61.684,44.21076
5696,0,C=CC1NC1C=O,C=CC1[NH2+]C1C=O,9.03781,-0.20426
5697,0,C=CC1NC1C#N,C=CC1[NH2+]C1C#N,78.11439,65.13802
5697,1,C=CC1NC1C#N,C=CC1NC1C#[NH+],78.11439,95.31066
5698,0,O=CC1NC1C=O,O=CC1[NH2+]C1C=O,-44.41849,-41.99726
5699,0,O=CC1NC1C#N,N#CC1[NH2+]C1C=O,24.54133,12.3924
5699,1,O=CC1NC1C#N,[NH+]#CC1NC1C=O,24.54133,41.904
5700,0,N#CC1NC1C#N,N#CC1NC1C#[NH+],95.07283,110.23313
5700,1,N#CC1NC1C#N,N#CC1[NH2+]C1C#N,95.07283,81.62334
5700,2,N#CC1NC1C#N,N#CC1NC1C#[NH+],95.07283,109.61995
5701,0,C=CC1OC1C#N,C=CC1OC1C#[NH+],40.97917,55.97676
5702,0,O=CC1OC1C#N,[NH+]#CC1OC1C=O,-10.33218,3.94521
5703,0,N#CC1OC1C#N,N#CC1OC1C#[NH+],60.33418,74.00708
5703,1,N#CC1OC1C#N,N#CC1OC1C#[NH+],60.33418,74.01034
5704,0,C=CC1CN1C=N,C=CC1C[NH+]1C=N,63.39599,56.20986
5704,1,C=CC1CN1C=N,C=CC1CN1C=[NH2+],63.39599,62.73636
5705,0,C=CC1CN1C=O,C=CC1C[NH+]1C=O,5.78995,29.69923
5706,0,N=CN1CC1C=O,[NH2+]=CN1CC1C=O,12.98519,10.35128
5706,1,N=CN1CC1C=O,N=C[NH+]1CC1C=O,12.98519,0.17012
5707,0,N=CN1CC1C#N,N#CC1CN1C=[NH2+],79.39395,78.87655
5707,1,N=CN1CC1C#N,N#CC1C[NH+]1C=N,79.39395,66.63996
5707,2,N=CN1CC1C#N,N=CN1CC1C#[NH+],79.39395,97.79856
5708,0,O=CC1CN1C=O,O=CC1C[NH+]1C=O,-45.84967,-22.40142
5709,0,O=CN1CC1C#N,N#CC1C[NH+]1C=O,27.03792,48.6172
5709,1,O=CN1CC1C#N,[NH+]#CC1CN1C=O,27.03792,37.20271
5710,0,C=CC1CN1N=C,C=CC1C[NH+]1N=C,83.67229,79.48818
5710,1,C=CC1CN1N=C,C=CC1CN1[NH+]=C,83.67229,90.03475
5711,0,C=NN1CC1C=O,C=[NH+]N1CC1C=O,29.95445,39.32372
5711,1,C=NN1CC1C=O,C=N[NH+]1CC1C=O,29.95445,25.46579
5712,0,C=NN1CC1C#N,C=[NH+]N1CC1C#N,98.95457,107.74333
5712,1,C=NN1CC1C#N,C=N[NH+]1CC1C#N,98.95457,94.14313
5712,2,C=NN1CC1C#N,C=NN1CC1C#[NH+],98.95457,115.14432
5713,0,C#CC1CC1C#N,C#CC1CC1C#[NH+],100.20787,117.00112
5714,0,C=CC1NC1C#C,C#CC1[NH2+]C1C=C,96.85309,83.22873
5715,0,O=CC1NC1C#C,C#CC1[NH2+]C1C=O,43.12885,33.47339
5716,0,C#CC1NC1C#N,C#CC1[NH2+]C1C#N,112.07047,99.84004
5716,1,C#CC1NC1C#N,C#CC1NC1C#[NH+],112.07047,129.71022
5717,0,C#CC1OC1C#N,C#CC1OC1C#[NH+],77.0566,91.6562
5718,0,N=CN1CC1C#C,C#CC1CN1C=[NH2+],98.19863,97.22793
5718,1,N=CN1CC1C#C,C#CC1C[NH+]1C=N,98.19863,82.84183
5719,0,O=CN1CC1C#C,C#CC1C[NH+]1C=O,40.24312,64.70954
5720,0,C=NN1CC1C#C,C#CC1CN1[NH+]=C,117.68783,124.70673
5720,1,C=NN1CC1C#C,C#CC1C[NH+]1N=C,117.68783,113.54887
5721,0,C#CC1NC1C#C,C#CC1[NH2+]C1C#C,130.97548,117.04216
5722,0,NCC1CCCC1,[NH3+]CC1CCCC1,-24.68349,3.26393
5723,0,CNC1CCCC1,C[NH2+]C1CCCC1,-22.15821,-7.82599
5724,0,CCC1CCNC1,CCC1CC[NH2+]C1,-24.95529,9.00491
5725,0,NCC1CCNC1,[NH3+]CC1CCNC1,-15.00228,13.94215
5725,1,NCC1CCNC1,NCC1CC[NH2+]C1,-15.00228,21.40619
5726,0,OCC1CCNC1,OCC1CC[NH2+]C1,-63.08096,-25.4601
5727,0,FCC1CCNC1,FCC1CC[NH2+]C1,-63.01762,-27.76902
5728,0,CNC1CCNC1,C[NH2+]C1CCNC1,-12.39806,3.13609
5728,1,CNC1CCNC1,CNC1CC[NH2+]C1,-12.39806,22.41895
5729,0,COC1CCNC1,COC1CC[NH2+]C1,-52.00765,-17.35547
5730,0,NCC1CCOC1,[NH3+]CC1CCOC1,-54.12339,-25.88111
5731,0,CNC1CCOC1,C[NH2+]C1CCOC1,-51.63486,-22.93059
5732,0,CCC1CCCN1,CCC1CCC[NH2+]1,-24.56059,-7.38336
5733,0,NCC1CCCN1,[NH3+]CC1CCCN1,-17.36477,13.64014
5733,1,NCC1CCCN1,NCC1CCC[NH2+]1,-17.36477,2.86262
5734,0,OCC1CCCN1,OCC1CCC[NH2+]1,-63.05961,-28.32447
5735,0,FCC1CCCN1,FCC1CCC[NH2+]1,-63.85137,-32.8097
5736,0,NCC1CCCO1,[NH3+]CC1CCCO1,-56.06461,-26.94107
5737,0,NCC1COCO1,[NH3+]CC1COCO1,-86.90292,-59.80179
5738,0,NCC1OCCO1,[NH3+]CC1OCCO1,-88.22779,-60.20467
5739,0,CCN1CCCC1,CC[NH+]1CCCC1,-21.79325,1.94257
5740,0,N#CC1CCCC1,[NH+]#CC1CCCC1,8.6583,26.7161
5741,0,C=CC1CCNC1,C=CC1CC[NH2+]C1,5.35361,39.80397
5742,0,O=CC1CCNC1,O=CC1CC[NH2+]C1,-48.82813,-14.59682
5743,0,N#CC1CCNC1,[NH+]#CC1CCNC1,19.0559,36.79332
5743,1,N#CC1CCNC1,N#CC1CC[NH2+]C1,19.0559,51.0951
5744,0,N#CC1CCOC1,[NH+]#CC1CCOC1,-19.59466,-2.5811
5745,0,C=CC1CCCN1,C=CC1CCC[NH2+]1,6.73536,15.25385
5746,0,O=CC1CCCN1,O=CC1CCC[NH2+]1,-49.46034,-26.21767
5747,0,N#CC1CCCN1,[NH+]#CC1CCCN1,19.00562,37.33391
5747,1,N#CC1CCCN1,N#CC1CCC[NH2+]1,19.00562,41.7974
5748,0,N#CC1CCCO1,[NH+]#CC1CCCO1,-19.07859,-2.70606
5749,0,N#CC1COCO1,[NH+]#CC1COCO1,-49.91252,-34.68813
5750,0,N#CC1OCCO1,[NH+]#CC1OCCO1,-49.76532,-32.52584
5751,0,N=CN1CCCC1,[NH2+]=CN1CCCC1,4.84788,3.76812
5751,1,N=CN1CCCC1,N=C[NH+]1CCCC1,4.84788,29.95881
5752,0,O=CN1CCCC1,O=C[NH+]1CCCC1,-55.68136,-27.97028
5753,0,C=NN1CCCC1,C=[NH+]N1CCCC1,25.05193,33.17053
5753,1,C=NN1CCCC1,C=N[NH+]1CCCC1,25.05193,44.50706
5754,0,N=CN1CCCN1,[NH2+]=CN1CCCN1,30.09557,29.71776
5754,1,N=CN1CCCN1,N=C[NH+]1CCCN1,30.09557,35.9835
5754,2,N=CN1CCCN1,N=CN1CCC[NH2+]1,30.09557,40.91465
5755,0,O=CN1CCCN1,O=C[NH+]1CCCN1,-28.72062,2.87911
5755,1,O=CN1CCCN1,O=CN1CCC[NH2+]1,-28.72062,-20.24902
5756,0,N=CN1CCCO1,[NH2+]=CN1CCCO1,7.60747,0.73036
5756,1,N=CN1CCCO1,N=C[NH+]1CCCO1,7.60747,3.45678
5757,0,O=CN1CCCO1,O=C[NH+]1CCCO1,-50.64578,-52.42926
5758,0,C#CC1CCNC1,C#CC1CC[NH2+]C1,39.53791,72.95999
